Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,53.51,54.2,53.51,54.08,53.87,3833800
2019-12-18,54.35,54.54,53.43,53.6,53.39,3930600
2019-12-17,54.3,55.11,54.02,54.18,53.97,3965600
2019-12-16,54.55,54.93,54.34,54.35,54.14,3293900
2019-12-13,54.34,54.85,54.13,54.15,53.94,2705400
2019-12-12,54.46,55.42,54.16,54.49,54.28,4054800
2019-12-11,54.54,54.85,53.81,54.0,53.79,4881300
2019-12-10,55.29,55.58,54.76,54.91,54.7,2785000
2019-12-09,55.81,55.94,55.41,55.47,55.08,2553700
2019-12-06,55.82,56.27,55.77,55.94,55.54,2257000
2019-12-05,56.05,56.18,55.49,55.53,55.14,2791700
2019-12-04,56.08,56.55,55.76,55.78,55.39,3379700
2019-12-03,56.2,56.34,55.62,55.93,55.53,3669100
2019-12-02,57.6,57.8,56.7,56.72,56.32,2977200
2019-11-29,57.75,57.95,57.47,57.64,57.23,1098400
2019-11-27,57.67,57.95,57.39,57.75,57.34,1627000
2019-11-26,57.78,57.89,57.12,57.59,57.18,2665400
2019-11-25,57.2,57.77,56.84,57.56,57.15,2076400
2019-11-22,56.81,57.12,56.6,57.01,56.61,1530200
2019-11-21,56.85,57.07,56.54,56.59,56.19,2125900
2019-11-20,57.33,57.49,56.26,56.83,56.43,3125800
2019-11-19,57.99,58.05,57.3,57.55,57.14,2103400
2019-11-18,57.68,57.8,57.2,57.78,57.37,2205200
2019-11-15,57.89,58.15,57.68,57.79,57.38,1647700
2019-11-14,57.24,57.72,57.08,57.63,57.22,1901400
2019-11-13,57.6,57.84,57.45,57.59,57.18,1817900
2019-11-12,58.34,58.41,57.67,57.85,57.44,1936000
2019-11-11,58.01,58.3,57.2,58.26,57.85,3172600
2019-11-08,58.2,58.35,57.89,58.18,57.77,2520600
2019-11-07,58.0,58.5,57.86,58.24,57.83,2860900
2019-11-06,57.9,57.9,57.04,57.86,57.45,2649200
2019-11-05,57.16,57.98,57.01,57.88,57.47,2897900
2019-11-04,56.53,56.99,56.37,56.98,56.58,2368000
2019-11-01,56.34,56.37,55.85,56.26,55.86,2364500
2019-10-31,56.55,56.64,55.73,56.13,55.73,2555200
2019-10-30,57.19,57.27,56.48,57.04,56.64,2280500
2019-10-29,57.61,57.9,57.15,57.21,56.81,3074800
2019-10-28,56.92,57.82,56.83,57.64,57.23,5439200
2019-10-25,56.07,56.8,55.73,56.74,56.34,4043800
2019-10-24,54.2,57.1,54.0,56.29,55.89,10462200
2019-10-23,52.93,53.41,52.66,53.24,52.86,5038300
2019-10-22,53.12,53.51,52.29,52.92,52.55,5598400
2019-10-21,54.31,54.31,53.14,53.23,52.85,6836000
2019-10-18,53.87,54.72,53.45,53.48,53.1,7672900
2019-10-17,54.05,54.21,53.69,53.86,53.48,3872500
2019-10-16,54.16,54.6,53.66,53.67,53.29,4356100
2019-10-15,53.99,54.78,53.65,54.16,53.78,3505800
2019-10-14,53.72,54.3,53.72,54.03,53.65,1932800
2019-10-11,54.37,54.61,53.88,53.92,53.54,3032800
2019-10-10,52.7,53.84,52.6,53.67,53.29,2822400
2019-10-09,53.57,54.14,53.13,53.49,53.11,3698600
2019-10-08,52.73,53.72,52.41,53.03,52.66,3751400
2019-10-07,53.0,53.45,52.78,53.04,52.67,2775100
2019-10-04,52.16,52.99,52.16,52.79,52.42,2779800
2019-10-03,52.04,52.44,51.26,52.26,51.89,4079200
2019-10-02,52.72,53.0,51.19,52.04,51.67,5131400
2019-10-01,54.29,54.9,53.29,53.37,52.99,4204900
2019-09-30,54.4,54.69,53.73,54.01,53.63,3712900
2019-09-27,54.9,55.17,54.06,54.34,53.96,3160700
2019-09-26,54.87,55.18,54.44,54.58,54.19,2528900
2019-09-25,54.76,55.34,54.52,54.82,54.43,2118900
2019-09-24,54.94,55.18,54.07,54.73,54.34,3402100
2019-09-23,54.35,54.76,53.96,54.48,54.1,2910200
2019-09-20,55.16,55.44,54.27,54.49,54.1,7034800
2019-09-19,56.09,56.21,55.06,55.08,54.69,4054800
2019-09-18,55.7,56.49,55.6,56.23,55.83,4514200
2019-09-17,55.25,56.28,55.21,55.73,55.34,4270200
2019-09-16,54.39,55.86,54.06,55.81,55.42,4727300
2019-09-13,55.98,56.35,55.65,55.79,55.4,4400800
2019-09-12,54.79,55.47,54.3,54.98,54.59,2963500
2019-09-11,53.47,54.86,53.04,54.71,54.32,5496000
2019-09-10,53.29,53.63,52.88,53.38,53.0,3196200
2019-09-09,52.14,53.3,51.82,53.08,52.7,3127600
2019-09-06,52.75,53.15,52.08,52.14,51.77,2773600
2019-09-05,52.6,53.13,52.44,52.52,52.15,3236100
2019-09-04,51.83,52.29,51.01,52.1,51.73,3167000
2019-09-03,51.89,52.24,50.91,51.38,51.02,4298000
2019-08-30,52.6,53.19,52.18,52.32,51.95,3274700
2019-08-29,51.66,52.39,51.61,52.3,51.93,3851800
2019-08-28,50.24,51.52,50.12,51.16,50.8,2614900
2019-08-27,50.97,51.12,50.19,50.49,50.13,2519100
2019-08-26,50.94,51.16,50.24,50.69,50.33,3608800
2019-08-23,50.95,51.94,50.23,50.56,50.2,4692100
2019-08-22,50.81,51.57,50.66,51.19,50.83,3470200
2019-08-21,50.41,50.89,50.35,50.59,50.23,2096500
2019-08-20,50.45,50.47,49.73,50.02,49.67,2296900
2019-08-19,50.33,50.95,50.3,50.64,50.1,3540100
2019-08-16,48.7,50.01,48.55,49.79,49.26,2997200
2019-08-15,48.91,49.04,48.09,48.21,47.7,2935600
2019-08-14,49.42,49.44,48.22,48.76,48.24,3653800
2019-08-13,49.4,50.95,49.36,49.92,49.39,3240500
2019-08-12,50.02,50.15,49.54,50.05,49.52,2051000
2019-08-09,50.23,50.76,50.06,50.45,49.92,2594300
2019-08-08,50.24,50.8,49.91,50.49,49.96,3673100
2019-08-07,49.18,50.17,48.77,49.93,49.4,3592400
2019-08-06,49.39,49.79,49.05,49.71,49.18,3234900
2019-08-05,50.0,50.0,48.4,48.96,48.44,5156500
2019-08-02,50.84,50.97,50.25,50.62,50.08,3142500
2019-08-01,51.53,52.28,50.42,50.96,50.42,4588000
2019-07-31,52.55,52.71,51.39,51.53,50.98,4985500
2019-07-30,52.55,52.8,52.15,52.55,51.99,2794400
2019-07-29,53.15,53.69,52.69,52.88,52.32,3785900
2019-07-26,54.86,54.86,53.14,53.25,52.69,5835400
2019-07-25,53.33,55.94,52.41,54.91,54.33,8684100
2019-07-24,54.0,54.94,53.85,54.72,54.14,4756600
2019-07-23,52.75,54.25,52.73,54.12,53.55,3399900
2019-07-22,52.31,53.1,52.27,52.68,52.12,3567200
2019-07-19,52.53,52.93,52.0,52.02,51.47,4285500
2019-07-18,52.17,52.73,51.9,52.44,51.88,2969400
2019-07-17,53.13,53.13,52.27,52.3,51.75,3712800
