Date,Open,High,Low,Close,Adj Close,Volume
2020-02-26,4.5,4.81,4.44,4.66,4.66,2392100
2020-02-25,5.01,5.03,4.51,4.53,4.53,3017900
2020-02-24,4.95,5.13,4.8,4.91,4.91,2928900
2020-02-21,5.2,5.27,5.0,5.21,5.21,2255700
2020-02-20,5.15,5.28,5.04,5.2,5.2,1962000
2020-02-19,5.21,5.22,4.97,5.14,5.14,2235500
2020-02-18,4.85,5.19,4.76,5.13,5.13,2473300
2020-02-14,4.89,4.93,4.77,4.77,4.77,1473000
2020-02-13,4.64,4.9,4.61,4.77,4.77,1598800
2020-02-12,4.63,4.77,4.59,4.68,4.68,1165400
2020-02-11,4.52,4.7,4.44,4.59,4.59,1522400
2020-02-10,4.4,4.54,4.36,4.46,4.46,1595800
2020-02-07,4.54,4.59,4.36,4.4,4.4,795300
2020-02-06,4.65,4.68,4.43,4.5,4.5,1459000
2020-02-05,4.28,4.69,4.27,4.62,4.62,2587600
2020-02-04,4.17,4.34,4.17,4.25,4.25,1391200
2020-02-03,4.15,4.25,4.15,4.21,4.21,1352800
2020-01-31,4.17,4.24,4.07,4.11,4.11,1179800
2020-01-30,4.31,4.38,4.15,4.19,4.19,1136900
2020-01-29,4.28,4.52,4.28,4.33,4.33,1601600
2020-01-28,4.03,4.33,4.03,4.28,4.28,1925100
2020-01-27,3.97,4.08,3.84,4.0,4.0,1308600
2020-01-24,4.2,4.21,3.98,3.98,3.98,1921800
2020-01-23,4.11,4.26,4.02,4.2,4.2,1321800
2020-01-22,4.09,4.24,4.09,4.12,4.12,1254100
2020-01-21,4.17,4.2,3.97,4.12,4.12,1844400
2020-01-17,4.31,4.31,4.13,4.16,4.16,1427200
2020-01-16,4.39,4.4,4.22,4.28,4.28,1915700
2020-01-15,4.36,4.5,4.34,4.39,4.39,1395800
2020-01-14,4.25,4.41,4.12,4.38,4.38,2264000
2020-01-13,4.37,4.42,4.17,4.24,4.24,2301400
2020-01-10,4.49,4.5,4.31,4.37,4.37,3338800
2020-01-09,4.45,4.54,4.31,4.47,4.47,2040500
2020-01-08,4.23,4.63,4.21,4.4,4.4,3237100
2020-01-07,4.25,4.51,4.06,4.3,4.3,3533600
2020-01-06,3.76,4.28,3.65,4.21,4.21,4007000
2020-01-03,3.71,3.83,3.69,3.73,3.73,1515500
2020-01-02,3.8,3.82,3.65,3.77,3.77,1604600
2019-12-31,3.67,3.84,3.65,3.75,3.75,2484800
2019-12-30,3.78,3.81,3.65,3.67,3.67,1742500
2019-12-27,3.87,3.92,3.74,3.76,3.76,1931500
2019-12-26,4.03,4.05,3.82,3.86,3.86,2342300
2019-12-24,3.85,4.0,3.82,4.0,4.0,1239000
2019-12-23,3.92,3.96,3.71,3.86,3.86,3048800
2019-12-20,4.14,4.15,3.76,3.8,3.8,10837100
2019-12-19,4.19,4.35,4.05,4.09,4.09,3401700
2019-12-18,4.38,4.44,4.15,4.2,4.2,3228500
2019-12-17,4.47,4.48,4.36,4.38,4.38,2785500
2019-12-16,4.45,4.52,4.39,4.42,4.42,2091100
2019-12-13,4.32,4.48,4.32,4.43,4.43,2127300
2019-12-12,4.32,4.47,4.25,4.32,4.32,2155700
2019-12-11,4.54,4.55,4.24,4.3,4.3,2525600
2019-12-10,4.49,4.7,4.43,4.56,4.56,1956300
2019-12-09,4.7,4.78,4.47,4.5,4.5,1871900
2019-12-06,4.78,4.87,4.61,4.67,4.67,2334900
2019-12-05,4.66,5.07,4.66,4.71,4.71,4403100
2019-12-04,4.59,4.78,4.56,4.64,4.64,2252600
2019-12-03,4.62,4.66,4.46,4.56,4.56,2615200
2019-12-02,4.65,4.75,4.59,4.64,4.64,1495800
2019-11-29,4.64,4.75,4.57,4.64,4.64,929600
2019-11-27,4.38,4.83,4.27,4.68,4.68,2816000
2019-11-26,4.46,4.47,4.31,4.37,4.37,1818200
2019-11-25,4.49,4.5,4.28,4.49,4.49,2880400
2019-11-22,4.38,4.48,4.22,4.45,4.45,1874900
2019-11-21,4.62,4.72,4.29,4.35,4.35,2516600
2019-11-20,4.46,4.74,4.41,4.61,4.61,2331400
2019-11-19,4.59,4.6,4.32,4.51,4.51,2129900
2019-11-18,4.43,4.6,4.38,4.54,4.54,1859300
2019-11-15,4.6,4.61,4.16,4.44,4.44,3919100
2019-11-14,4.48,4.82,4.43,4.7,4.7,3974700
2019-11-13,4.83,4.92,4.25,4.54,4.54,6506400
2019-11-12,5.09,5.1,4.79,4.91,4.91,2485500
2019-11-11,5.11,5.26,5.0,5.02,5.02,1702400
2019-11-08,4.7,5.07,4.62,5.07,5.07,1778900
2019-11-07,4.71,4.75,4.6,4.66,4.66,1544900
2019-11-06,4.67,4.76,4.57,4.68,4.68,2222500
2019-11-05,4.68,4.76,4.58,4.64,4.64,1990700
2019-11-04,4.85,4.9,4.64,4.67,4.67,1686800
2019-11-01,4.76,4.99,4.64,4.81,4.81,2850300
2019-10-31,4.91,4.93,4.59,4.73,4.73,2817700
2019-10-30,4.75,5.13,4.61,4.96,4.96,3871600
2019-10-29,5.63,5.83,5.61,5.7,5.7,2056700
2019-10-28,5.6,5.72,5.56,5.64,5.64,845300
2019-10-25,5.4,5.66,5.39,5.6,5.6,1007500
2019-10-24,5.59,5.59,5.37,5.42,5.42,878000
2019-10-23,5.49,5.54,5.35,5.5,5.5,1027700
2019-10-22,5.49,5.65,5.43,5.49,5.49,1434300
2019-10-21,5.25,5.52,5.23,5.45,5.45,1017200
2019-10-18,5.28,5.31,5.06,5.25,5.25,869000
2019-10-17,5.21,5.35,5.18,5.3,5.3,813400
2019-10-16,5.27,5.37,5.14,5.22,5.22,1379100
2019-10-15,5.01,5.34,5.0,5.27,5.27,1732100
2019-10-14,4.87,5.09,4.76,4.95,4.95,1471300
2019-10-11,4.59,4.92,4.52,4.83,4.83,2094100
2019-10-10,4.5,4.62,4.41,4.56,4.56,1705000
2019-10-09,4.6,4.72,4.45,4.5,4.5,1635800
2019-10-08,4.62,4.65,4.42,4.54,4.54,2680700
2019-10-07,4.83,4.96,4.62,4.68,4.68,2842400
2019-10-04,4.91,5.0,4.8,4.85,4.85,2947100
2019-10-03,5.07,5.1,4.78,4.86,4.86,3683700
2019-10-02,5.0,5.11,4.82,5.09,5.09,2797700
2019-10-01,5.29,5.34,4.88,5.0,5.0,3884200
2019-09-30,5.21,5.4,5.2,5.31,5.31,2133800
2019-09-27,5.28,5.5,5.2,5.27,5.27,904700
2019-09-26,5.51,5.71,5.25,5.3,5.3,1684200
2019-09-25,5.27,5.6,5.17,5.54,5.54,1939600
2019-09-24,5.59,5.75,5.21,5.3,5.3,2770500
2019-09-23,6.62,6.64,5.22,5.51,5.51,8307200
2019-09-20,6.56,6.72,6.48,6.62,6.62,5780000
2019-09-19,6.54,6.65,6.43,6.57,6.57,943700
2019-09-18,6.56,6.75,6.37,6.54,6.54,2150400
2019-09-17,6.35,6.73,6.3,6.56,6.56,2278700
2019-09-16,6.17,6.41,5.74,6.35,6.35,2595800
2019-09-13,6.63,6.82,6.0,6.21,6.21,7791100
2019-09-12,6.71,6.75,5.95,6.13,6.13,5911300
2019-09-11,7.0,7.67,7.0,7.43,7.43,4118900
2019-09-10,6.66,7.15,6.46,6.92,6.92,2763000
2019-09-09,6.62,6.82,6.48,6.63,6.63,1704400
2019-09-06,6.29,6.75,6.22,6.6,6.6,2641100
2019-09-05,6.11,6.34,6.0,6.25,6.25,1704300
2019-09-04,6.14,6.17,5.98,6.14,6.14,857000
2019-09-03,6.12,6.18,5.9,6.12,6.12,1308600
2019-08-30,6.15,6.22,6.06,6.16,6.16,682100
2019-08-29,6.3,6.36,6.07,6.18,6.18,1472500
2019-08-28,5.87,6.26,5.78,6.19,6.19,3118600
2019-08-27,5.79,6.04,5.78,5.84,5.84,2817600
2019-08-26,6.0,6.01,5.77,5.82,5.82,1196500
2019-08-23,6.26,6.3,5.65,5.99,5.99,2772500
2019-08-22,6.25,6.3,6.13,6.22,6.22,2108500
2019-08-21,6.2,6.33,6.12,6.27,6.27,2572400
2019-08-20,6.03,6.31,6.01,6.18,6.18,2693500
2019-08-19,5.78,6.06,5.78,5.98,5.98,1714400
2019-08-16,5.35,5.78,5.35,5.76,5.76,1651100
2019-08-15,5.43,5.56,5.33,5.36,5.36,954200
2019-08-14,5.25,5.54,5.23,5.45,5.45,1432600
2019-08-13,4.98,5.39,4.96,5.3,5.3,2012400
2019-08-12,5.03,5.09,4.98,5.0,5.0,1432500
2019-08-09,5.13,5.2,4.99,5.03,5.03,852100
2019-08-08,4.9,5.17,4.5,5.08,5.08,3983500
2019-08-07,5.08,5.23,4.91,5.13,5.13,1842200
2019-08-06,4.99,5.13,4.85,5.05,5.05,772100
2019-08-05,4.97,5.03,4.8,4.99,4.99,1151000
2019-08-02,5.06,5.19,4.98,5.06,5.06,1026400
2019-08-01,5.04,5.13,4.91,5.08,5.08,1042700
2019-07-31,4.91,5.1,4.88,4.99,4.99,1903400
2019-07-30,4.83,4.91,4.73,4.9,4.9,893200
2019-07-29,4.95,4.96,4.78,4.86,4.86,885700
2019-07-26,4.75,4.95,4.71,4.9,4.9,1386000
2019-07-25,4.71,4.84,4.62,4.73,4.73,1802400
2019-07-24,4.33,4.72,4.29,4.66,4.66,1643600
2019-07-23,4.45,4.48,4.24,4.32,4.32,1084400
2019-07-22,4.06,4.45,4.01,4.39,4.39,1600200
2019-07-19,4.12,4.19,4.0,4.05,4.05,827000
2019-07-18,4.24,4.28,4.08,4.14,4.14,1095000
2019-07-17,4.05,4.29,4.01,4.22,4.22,1071400
2019-07-16,4.08,4.12,4.05,4.1,4.1,476000
2019-07-15,4.1,4.19,4.06,4.08,4.08,600900
2019-07-12,4.07,4.17,4.02,4.07,4.07,731700
2019-07-11,4.19,4.22,3.99,4.07,4.07,678700
2019-07-10,4.17,4.26,4.07,4.14,4.14,1001700
2019-07-09,3.89,4.16,3.89,4.16,4.16,1144600
2019-07-08,3.91,3.99,3.86,3.94,3.94,677500
2019-07-05,4.07,4.1,3.8,3.92,3.92,1344800
2019-07-03,3.9,4.1,3.83,4.05,4.05,1220300
2019-07-02,3.95,3.96,3.77,3.89,3.89,829000
2019-07-01,3.88,3.97,3.77,3.96,3.96,1555100
2019-06-28,3.71,3.89,3.71,3.84,3.84,1117900
2019-06-27,3.62,3.73,3.6,3.73,3.73,665300
2019-06-26,3.64,3.69,3.58,3.63,3.63,629600
2019-06-25,3.58,3.75,3.52,3.63,3.63,770300
2019-06-24,3.58,3.71,3.5,3.61,3.61,844700
2019-06-21,3.77,3.78,3.48,3.58,3.58,3310300
2019-06-20,3.8,3.97,3.76,3.8,3.8,1518500
2019-06-19,3.65,3.82,3.65,3.75,3.75,1126400
2019-06-18,3.84,3.84,3.65,3.75,3.75,1208600
2019-06-17,3.78,3.9,3.7,3.8,3.8,1334000
2019-06-14,3.87,3.91,3.78,3.8,3.8,1279800
2019-06-13,3.7,3.95,3.68,3.85,3.85,2077000
2019-06-12,3.54,3.74,3.45,3.67,3.67,2498000
2019-06-11,3.28,3.6,3.21,3.57,3.57,2784900
2019-06-10,3.45,3.49,3.24,3.27,3.27,1702700
2019-06-07,3.4,3.63,3.36,3.43,3.43,2802900
2019-06-06,3.49,3.49,3.2,3.38,3.38,1720100
2019-06-05,3.46,3.6,3.44,3.49,3.49,1105200
2019-06-04,3.42,3.49,3.36,3.47,3.47,880100
2019-06-03,3.48,3.5,3.35,3.38,3.38,962500
2019-05-31,3.37,3.54,3.34,3.5,3.5,963700
2019-05-30,3.6,3.67,3.38,3.4,3.4,1101700
2019-05-29,3.43,3.61,3.38,3.57,3.57,1128100
2019-05-28,3.54,3.6,3.41,3.45,3.45,2259500
2019-05-24,3.52,3.69,3.5,3.61,3.61,1148500
2019-05-23,3.51,3.58,3.32,3.49,3.49,1759800
2019-05-22,3.82,3.9,3.51,3.55,3.55,2503100
2019-05-21,3.82,3.9,3.76,3.84,3.84,1581300
2019-05-20,3.75,3.98,3.69,3.79,3.79,2889400
2019-05-17,3.76,3.85,3.67,3.79,3.79,2292800
2019-05-16,3.59,3.91,3.59,3.76,3.76,4449700
2019-05-15,3.17,3.66,3.14,3.54,3.54,5306500
2019-05-14,3.12,3.32,3.04,3.13,3.13,3065400
2019-05-13,3.45,3.46,2.98,3.16,3.16,8545200
2019-05-10,2.69,3.44,2.56,3.14,3.14,7892700
2019-05-09,2.7,2.8,2.23,2.7,2.7,12333700
2019-05-08,3.69,3.71,2.56,2.79,2.79,11623400
2019-05-07,3.75,3.95,3.5,3.69,3.69,14653400
2019-05-06,5.85,6.16,5.77,6.11,6.11,2035400
2019-05-03,5.7,6.06,5.66,6.06,6.06,1648500
2019-05-02,5.68,5.8,5.61,5.68,5.68,909700
2019-05-01,5.74,5.98,5.56,5.67,5.67,1269300
2019-04-30,5.79,5.84,5.59,5.74,5.74,1152500
2019-04-29,5.7,5.95,5.65,5.78,5.78,1151000
2019-04-26,6.01,6.09,5.56,5.71,5.71,2451400
2019-04-25,5.4,6.09,5.32,6.0,6.0,6127300
2019-04-24,5.41,5.47,5.28,5.39,5.39,755400
2019-04-23,5.44,5.45,5.32,5.4,5.4,825800
2019-04-22,5.32,5.46,5.28,5.39,5.39,796600
2019-04-18,5.25,5.34,5.1,5.31,5.31,936900
2019-04-17,5.51,5.51,5.15,5.26,5.26,1095600
2019-04-16,5.56,5.59,5.4,5.5,5.5,996600
2019-04-15,5.38,5.55,5.31,5.53,5.53,923600
2019-04-12,5.6,5.64,5.23,5.39,5.39,1329700
2019-04-11,5.38,5.64,5.38,5.56,5.56,1920600
2019-04-10,5.38,5.46,5.31,5.4,5.4,686800
2019-04-09,5.43,5.54,5.32,5.36,5.36,1098000
2019-04-08,5.55,5.63,5.28,5.42,5.42,2124700
2019-04-05,5.27,5.68,5.22,5.6,5.6,2300700
2019-04-04,5.23,5.37,5.09,5.25,5.25,1068700
2019-04-03,5.12,5.39,5.02,5.24,5.24,1360700
2019-04-02,5.0,5.11,4.91,5.1,5.1,2302000
2019-04-01,5.13,5.18,4.91,4.97,4.97,2371500
2019-03-29,5.1,5.24,4.83,5.1,5.1,2837000
2019-03-28,5.41,5.63,4.98,5.07,5.07,3106100
2019-03-27,5.05,5.59,5.03,5.33,5.33,6212700
2019-03-26,4.98,5.17,4.74,5.06,5.06,5741300
2019-03-25,4.05,5.25,4.02,5.24,5.24,13239400
2019-03-22,4.09,4.18,3.81,4.02,4.02,2313000
2019-03-21,4.01,4.31,4.01,4.16,4.16,2646900
2019-03-20,3.57,4.09,3.57,4.02,4.02,4400000
2019-03-19,3.25,3.68,3.23,3.48,3.48,3951700
2019-03-18,3.01,3.18,2.99,3.08,3.08,1347700
2019-03-15,3.01,3.05,2.97,2.98,2.98,1707200
2019-03-14,3.04,3.06,2.98,2.99,2.99,1069200
2019-03-13,3.05,3.07,3.01,3.04,3.04,588200
2019-03-12,2.97,3.08,2.96,3.03,3.03,814600
2019-03-11,2.82,3.0,2.81,2.98,2.98,785600
2019-03-08,2.86,2.9,2.83,2.86,2.86,771800
2019-03-07,2.81,2.9,2.77,2.87,2.87,659400
2019-03-06,2.84,2.89,2.79,2.82,2.82,758300
2019-03-05,2.88,2.95,2.82,2.85,2.85,922900
2019-03-04,2.87,2.95,2.83,2.87,2.87,793200
2019-03-01,2.93,2.94,2.81,2.88,2.88,758200
2019-02-28,3.08,3.11,2.58,2.91,2.91,3208800
2019-02-27,3.06,3.12,3.03,3.09,3.09,968500
2019-02-26,2.92,3.09,2.91,3.05,3.05,1338300
2019-02-25,2.91,2.99,2.84,2.88,2.88,1056500
2019-02-22,2.86,2.94,2.83,2.91,2.91,1205500
2019-02-21,2.8,2.9,2.74,2.85,2.85,974200
2019-02-20,2.72,2.78,2.71,2.76,2.76,708600
2019-02-19,2.78,2.79,2.65,2.73,2.73,548600
2019-02-15,2.72,2.8,2.66,2.77,2.77,789500
2019-02-14,2.65,2.73,2.62,2.71,2.71,835500
2019-02-13,2.66,2.71,2.63,2.69,2.69,1541300
2019-02-12,2.55,2.66,2.52,2.66,2.66,1110500
2019-02-11,2.47,2.55,2.42,2.54,2.54,941000
2019-02-08,2.36,2.52,2.36,2.47,2.47,996900
2019-02-07,2.23,2.38,2.22,2.35,2.35,1267800
2019-02-06,2.18,2.28,2.17,2.23,2.23,998900
2019-02-05,2.37,2.44,2.25,2.27,2.27,925700
2019-02-04,2.39,2.45,2.25,2.37,2.37,1240100
2019-02-01,2.52,2.55,2.44,2.51,2.51,491800
2019-01-31,2.47,2.55,2.45,2.52,2.52,586700
2019-01-30,2.41,2.48,2.37,2.47,2.47,416700
2019-01-29,2.47,2.5,2.35,2.39,2.39,509600
2019-01-28,2.5,2.51,2.42,2.45,2.45,407400
2019-01-25,2.54,2.55,2.5,2.54,2.54,434600
2019-01-24,2.46,2.51,2.42,2.48,2.48,381200
2019-01-23,2.51,2.53,2.4,2.45,2.45,360800
2019-01-22,2.62,2.62,2.46,2.49,2.49,603400
2019-01-18,2.61,2.64,2.56,2.62,2.62,801700
2019-01-17,2.57,2.63,2.57,2.61,2.61,502600
2019-01-16,2.56,2.64,2.55,2.59,2.59,627900
2019-01-15,2.57,2.6,2.5,2.57,2.57,662600
2019-01-14,2.63,2.7,2.54,2.57,2.57,887700
2019-01-11,2.52,2.68,2.52,2.64,2.64,923400
2019-01-10,2.44,2.55,2.4,2.52,2.52,1021600
2019-01-09,2.46,2.5,2.39,2.45,2.45,1123600
2019-01-08,2.46,2.55,2.44,2.46,2.46,2174800
2019-01-07,2.43,2.51,2.4,2.44,2.44,2567100
2019-01-04,2.21,2.34,2.16,2.3,2.3,1510600
2019-01-03,2.09,2.23,2.08,2.17,2.17,1364800
2019-01-02,1.9,2.12,1.85,2.11,2.11,1531900
2018-12-31,1.99,2.02,1.91,1.92,1.92,864800
2018-12-28,1.99,2.04,1.91,1.98,1.98,1132000
2018-12-27,2.05,2.06,1.85,1.97,1.97,1926900
2018-12-26,1.97,2.1,1.93,2.1,2.1,1310100
2018-12-24,1.98,1.99,1.9,1.94,1.94,792700
2018-12-21,2.05,2.06,1.85,1.99,1.99,3317400
2018-12-20,2.26,2.28,1.98,2.06,2.06,2297400
2018-12-19,2.41,2.45,2.22,2.24,2.24,2336600
2018-12-18,2.44,2.51,2.39,2.43,2.43,2349200
2018-12-17,2.41,2.46,2.31,2.34,2.34,1810300
2018-12-14,2.46,2.52,2.29,2.34,2.34,2701000
2018-12-13,2.52,2.54,2.37,2.46,2.46,3984800
2018-12-12,2.5,2.54,2.38,2.4,2.4,1936600
2018-12-11,2.37,2.51,2.36,2.48,2.48,1675100
2018-12-10,2.38,2.44,2.3,2.35,2.35,1101200
2018-12-07,2.22,2.42,2.21,2.39,2.39,3368000
2018-12-06,2.3,2.34,2.18,2.23,2.23,1981900
2018-12-04,2.4,2.57,2.3,2.3,2.3,3457500
2018-12-03,2.71,2.71,2.36,2.38,2.38,3174100
2018-11-30,2.51,2.67,2.38,2.54,2.54,6450000
2018-11-29,2.98,2.98,2.32,2.77,2.77,11122800
2018-11-28,2.99,3.23,2.81,3.13,3.13,6829400
2018-11-27,2.87,3.18,2.8,2.91,2.91,5195400
2018-11-26,2.99,3.03,2.8,2.93,2.93,3154800
2018-11-23,2.88,3.02,2.87,2.94,2.94,1613100
2018-11-21,2.85,2.86,2.74,2.83,2.83,1636600
2018-11-20,2.93,3.0,2.76,2.79,2.79,2460800
2018-11-19,3.09,3.15,2.91,2.96,2.96,1932400
2018-11-16,2.88,3.11,2.86,3.09,3.09,2317200
2018-11-15,2.8,2.89,2.76,2.88,2.88,937000
2018-11-14,2.89,2.98,2.73,2.8,2.8,1744300
2018-11-13,2.82,2.94,2.8,2.87,2.87,1864800
2018-11-12,2.86,2.91,2.68,2.77,2.77,2990000
2018-11-09,3.05,3.12,2.84,2.88,2.88,2952900
2018-11-08,3.19,3.35,3.02,3.08,3.08,4100200
2018-11-07,3.23,3.28,3.13,3.15,3.15,1508500
2018-11-06,3.22,3.24,3.12,3.24,3.24,1142300
2018-11-05,3.22,3.3,3.15,3.21,3.21,1246900
2018-11-02,3.18,3.22,3.03,3.18,3.18,1152300
2018-11-01,3.01,3.25,3.01,3.13,3.13,1411300
2018-10-31,3.0,3.04,2.94,2.98,2.98,1020600
2018-10-30,3.01,3.06,2.86,2.95,2.95,939500
2018-10-29,3.13,3.2,2.95,3.01,3.01,925000
2018-10-26,3.16,3.19,2.92,3.12,3.12,1256000
2018-10-25,3.16,3.24,3.11,3.18,3.18,736900
2018-10-24,3.4,3.43,3.11,3.11,3.11,1377400
2018-10-23,3.26,3.46,3.18,3.39,3.39,1302300
2018-10-22,3.31,3.35,3.24,3.3,3.3,617200
2018-10-19,3.34,3.43,3.25,3.31,3.31,965500
2018-10-18,3.49,3.49,3.3,3.35,3.35,852000
2018-10-17,3.46,3.49,3.36,3.48,3.48,794800
2018-10-16,3.33,3.49,3.3,3.47,3.47,847000
2018-10-15,3.14,3.33,3.14,3.31,3.31,847800
2018-10-12,3.16,3.2,3.02,3.14,3.14,1273500
2018-10-11,3.3,3.44,3.0,3.09,3.09,1803200
2018-10-10,3.38,3.39,3.29,3.32,3.32,847500
2018-10-09,3.39,3.46,3.33,3.37,3.37,464300
2018-10-08,3.4,3.43,3.26,3.39,3.39,733100
2018-10-05,3.55,3.59,3.41,3.43,3.43,569400
2018-10-04,3.52,3.56,3.45,3.54,3.54,537400
2018-10-03,3.58,3.67,3.5,3.54,3.54,574200
2018-10-02,3.61,3.67,3.5,3.58,3.58,560100
2018-10-01,3.85,3.89,3.58,3.62,3.62,892800
2018-09-28,3.76,3.92,3.69,3.78,3.78,886700
2018-09-27,3.7,3.8,3.61,3.76,3.76,841000
2018-09-26,3.52,4.05,3.47,3.71,3.71,3241900
2018-09-25,3.47,3.61,3.41,3.49,3.49,1108800
2018-09-24,3.17,3.55,3.11,3.44,3.44,1825100
2018-09-21,3.17,3.22,3.08,3.15,3.15,1913400
2018-09-20,3.05,3.48,3.05,3.14,3.14,731800
2018-09-19,3.11,3.15,3.05,3.07,3.07,976700
2018-09-18,3.19,3.23,3.1,3.1,3.1,482600
2018-09-17,3.17,3.24,3.14,3.19,3.19,381400
2018-09-14,3.2,3.25,3.15,3.18,3.18,292000
2018-09-13,3.25,3.29,3.19,3.2,3.2,173000
2018-09-12,3.19,3.28,3.13,3.24,3.24,313000
2018-09-11,3.28,3.34,3.12,3.2,3.2,590000
2018-09-10,3.24,3.32,3.16,3.3,3.3,538200
2018-09-07,3.35,3.43,3.19,3.24,3.24,550400
2018-09-06,3.4,3.45,3.26,3.32,3.32,387700
2018-09-05,3.45,3.48,3.36,3.4,3.4,493400
2018-09-04,3.5,3.52,3.3,3.44,3.44,1177900
2018-08-31,3.06,3.39,3.06,3.37,3.37,1012900
2018-08-30,3.05,3.09,2.99,3.01,3.01,314100
2018-08-29,3.06,3.13,3.02,3.04,3.04,232200
2018-08-28,3.14,3.14,3.04,3.05,3.05,293800
2018-08-27,3.18,3.29,3.07,3.09,3.09,554800
2018-08-24,3.07,3.19,3.05,3.17,3.17,692300
2018-08-23,3.04,3.1,2.95,3.04,3.04,1257100
2018-08-22,2.93,3.07,2.91,2.97,2.97,289300
2018-08-21,2.82,2.95,2.81,2.93,2.93,259400
2018-08-20,2.91,2.93,2.81,2.81,2.81,165000
2018-08-17,2.88,2.97,2.88,2.9,2.9,287500
2018-08-16,2.89,2.92,2.8,2.9,2.9,251600
2018-08-15,2.89,2.91,2.83,2.87,2.87,298700
2018-08-14,2.95,2.99,2.83,2.89,2.89,521600
2018-08-13,3.0,3.05,2.89,2.94,2.94,652200
2018-08-10,3.01,3.12,2.94,2.97,2.97,323000
2018-08-09,2.94,3.18,2.94,3.0,3.0,472900
2018-08-08,2.96,2.99,2.7,2.93,2.93,697200
2018-08-07,2.89,3.01,2.86,2.98,2.98,295300
2018-08-06,2.89,2.91,2.83,2.86,2.86,138900
2018-08-03,2.95,2.98,2.81,2.89,2.89,339800
2018-08-02,2.81,2.95,2.81,2.94,2.94,309500
2018-08-01,2.88,2.89,2.76,2.81,2.81,721900
2018-07-31,2.89,3.04,2.87,2.89,2.89,403400
2018-07-30,2.85,2.97,2.83,2.89,2.89,351900
2018-07-27,3.01,3.02,2.84,2.85,2.85,764300
2018-07-26,3.03,3.06,2.97,3.02,3.02,187600
2018-07-25,3.04,3.07,3.0,3.02,3.02,242400
2018-07-24,3.1,3.13,2.96,3.05,3.05,385800
2018-07-23,3.03,3.13,3.02,3.08,3.08,162400
2018-07-20,3.07,3.14,3.04,3.05,3.05,263700
2018-07-19,3.06,3.23,3.05,3.08,3.08,631400
2018-07-18,3.15,3.15,3.07,3.08,3.08,485000
2018-07-17,3.18,3.26,3.14,3.17,3.17,441100
2018-07-16,3.29,3.3,3.17,3.23,3.23,304100
2018-07-13,3.46,3.58,3.23,3.27,3.27,896200
2018-07-12,3.25,3.28,3.18,3.2,3.2,236200
2018-07-11,3.21,3.32,3.16,3.22,3.22,482300
2018-07-10,3.19,3.25,3.13,3.23,3.23,272500
2018-07-09,3.29,3.3,3.19,3.2,3.2,331300
2018-07-06,3.29,3.36,3.25,3.29,3.29,281900
2018-07-05,3.28,3.31,3.22,3.29,3.29,286300
2018-07-03,3.31,3.36,3.23,3.26,3.26,297500
2018-07-02,3.1,3.31,3.09,3.3,3.3,561600
2018-06-29,3.15,3.18,3.07,3.12,3.12,502100
